Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,National LGA Name 2017,Christmas Period,Easter Period,Age_Group,Day of week,Time of day,Case
20181316,NSW,3,2018,Monday,20:00,Multiple,No,No,No,70,Motorcycle rider,Male,20,Major Cities of Australia,Shellharbour,No,No,17_to_25,Weekday,Night,1
20181152,NSW,3,2018,Tuesday,22:00,Single,No,No,No,100,Driver,Male,22,Outer Regional Australia,Dubbo Regional,No,No,17_to_25,Weekday,Night,1
20182112,Vic,3,2018,Friday,3:00,Single,No,No,No,100,Driver,Male,19,Inner Regional Australia,Wellington (S),No,No,17_to_25,Weekday,Night,1
20183152,Qld,3,2018,Tuesday,23:00,Single,No,No,No,60,Passenger,Female,17,Inner Regional Australia,Sunshine Coast (R),No,No,17_to_25,Weekday,Night,1
20181030,NSW,3,2018,Wednesday,1:00,Single,No,No,No,80,Passenger,Male,30,Inner Regional Australia,Cessnock,No,No,26_to_39,Weekday,Night,1
20181091,NSW,3,2018,Thursday,18:00,Single,No,No,No,80,Passenger,Male,33,Inner Regional Australia,Blayney,No,No,26_to_39,Weekday,Night,1
20181315,NSW,3,2018,Wednesday,23:00,Single,No,No,No,60,Driver,Female,28,Inner Regional Australia,Wagga Wagga,No,No,26_to_39,Weekday,Night,1
20182122,Vic,3,2018,Thursday,23:00,Single,No,No,No,80,Driver,Male,37,Major Cities of Australia,Frankston (C),No,No,26_to_39,Weekday,Night,1
20187018,NT,3,2018,Saturday,12:00,Single,No,No,No,110,Other/-9,Female,21,Remote Australia,West Arnhem (R),No,Yes,17_to_25,Weekend,Day,1
20183097,Qld,3,2018,Saturday,10:00,Multiple,No,No,No,100,Driver,Male,34,Outer Regional Australia,Gympie (R),No,No,26_to_39,Weekend,Day,1
20181223,NSW,3,2018,Saturday,12:00,Single,No,No,No,80,Motorcycle rider,Male,35,Outer Regional Australia,Snowy Valleys,No,No,26_to_39,Weekend,Day,1
20187018,NT,3,2018,Saturday,12:00,Single,No,No,No,110,Driver,Male,28,Remote Australia,West Arnhem (R),No,Yes,26_to_39,Weekend,Day,1
20187018,NT,3,2018,Saturday,12:00,Single,No,No,No,110,Other/-9,Female,28,Remote Australia,West Arnhem (R),No,Yes,26_to_39,Weekend,Day,1
20181219,NSW,3,2018,Saturday,10:00,Multiple,No,No,No,100,Motorcycle rider,Male,64,Inner Regional Australia,Ballina,No,No,40_to_64,Weekend,Day,1
20181181,NSW,3,2018,Sunday,10:00,Multiple,Yes,No,No,110,Driver,Male,60,Outer Regional Australia,Bland,No,No,40_to_64,Weekend,Day,1
20181174,NSW,3,2018,Friday,19:00,Multiple,No,No,No,60,Passenger,Male,17,Major Cities of Australia,Campbelltown,No,Yes,17_to_25,Weekend,Night,1
20183064,Qld,3,2018,Saturday,17:00,Multiple,No,No,No,60,Driver,Female,56,Major Cities of Australia,Brisbane (C),No,No,40_to_64,Weekend,Day,1
20183119,Qld,3,2018,Sunday,11:00,Multiple,No,No,No,60,Motorcycle rider,Male,73,Inner Regional Australia,Toowoomba (R),No,No,65_to_74,Weekend,Day,1
20186008,Tas,3,2018,Saturday,16:00,Single,No,No,No,100,Driver,Female,34,Outer Regional Australia,Launceston (C),No,No,26_to_39,Weekend,Day,1
20186014,Tas,3,2018,Saturday,7:00,Multiple,No,No,No,100,Motorcycle rider,Male,21,Outer Regional Australia,Meander Valley (M),No,Yes,17_to_25,Weekend,Day,1
20185088,WA,3,2018,Saturday,14:00,Multiple,No,No,No,90,Motorcycle rider,Male,48,Outer Regional Australia,Nannup (S),No,No,40_to_64,Weekend,Day,1
20182115,Vic,3,2018,Saturday,14:00,Multiple,No,No,No,100,Motorcycle rider,Male,56,Inner Regional Australia,Murrindindi (S),No,Yes,40_to_64,Weekend,Day,1
20181175,NSW,3,2018,Thursday,15:00,Multiple,No,No,No,80,Passenger,Female,84,Inner Regional Australia,Hilltops,No,No,75_or_older,Weekday,Day,1
20184018,SA,3,2018,Friday,11:00,Single,No,No,No,110,Driver,Male,78,Inner Regional Australia,The Coorong (DC),No,No,75_or_older,Weekday,Day,1
20187040,NT,3,2018,Tuesday,16:00,Multiple,No,No,No,100,Passenger,Female,81,Very Remote Australia,Barkly (R),No,No,75_or_older,Weekday,Day,1
20183071,Qld,3,2018,Tuesday,10:00,Multiple,No,No,Yes,90,Driver,Male,81,Major Cities of Australia,Logan (C),No,No,75_or_older,Weekday,Day,1
20184004,SA,3,2018,Thursday,9:00,Multiple,No,No,No,100,Pedal cyclist,Male,80,Outer Regional Australia,Grant (DC),No,No,75_or_older,Weekday,Day,1
20183198,Qld,3,2018,Friday,11:00,Multiple,No,No,No,80,Driver,Female,77,Major Cities of Australia,Logan (C),No,No,75_or_older,Weekday,Day,1
20184075,SA,3,2018,Friday,17:00,Multiple,No,Yes,No,60,Pedal cyclist,Male,14,Outer Regional Australia,Whyalla (C),No,No,0_to_16,Weekday,Day,1
20183174,Qld,3,2018,Friday,15:00,Multiple,No,Yes,No,80,Driver,Male,24,Major Cities of Australia,Gold Coast (C),No,No,17_to_25,Weekday,Day,1
20182067,Vic,3,2018,Friday,7:00,Multiple,No,Yes,No,60,Passenger,Female,19,Major Cities of Australia,Frankston (C),No,No,17_to_25,Weekday,Day,1
20181164,NSW,3,2018,Friday,16:00,Multiple,No,Yes,No,80,Driver,Female,17,Inner Regional Australia,Port Macquarie-Hastings,No,No,17_to_25,Weekday,Day,1
20182057,Vic,3,2018,Monday,6:00,Single,No,No,No,100,Passenger,Male,20,Outer Regional Australia,Swan Hill (RC),No,No,17_to_25,Weekday,Day,1
20186013,Tas,3,2018,Thursday,15:00,Single,No,No,No,40,Motorcycle rider,Male,25,Outer Regional Australia,Circular Head (M),No,No,17_to_25,Weekday,Day,1
20183009,Qld,3,2018,Thursday,11:00,Single,No,No,No,100,Driver,Male,39,Outer Regional Australia,Douglas (S),No,No,26_to_39,Weekday,Day,1
20181229,NSW,3,2018,Tuesday,7:00,Multiple,No,Yes,No,50,Pedal cyclist,Male,29,Major Cities of Australia,Sydney,No,No,26_to_39,Weekday,Day,1
20182169,Vic,3,2018,Monday,14:00,Multiple,No,No,No,110,Motorcycle rider,Male,32,Major Cities of Australia,Melton (C),No,No,26_to_39,Weekday,Day,1
20183106,Qld,3,2018,Monday,6:00,Single,No,No,Yes,100,Driver,Male,27,Very Remote Australia,Etheridge (S),No,No,26_to_39,Weekday,Day,1
20182089,Vic,3,2018,Tuesday,6:00,Multiple,No,No,No,100,Driver,Male,26,Inner Regional Australia,Campaspe (S),No,No,26_to_39,Weekday,Day,1
20182174,Vic,3,2018,Friday,11:00,Multiple,No,No,No,50,Motorcycle rider,Male,31,Major Cities of Australia,Brimbank (C),No,No,26_to_39,Weekday,Day,1
20182064,Vic,3,2018,Wednesday,11:00,Single,No,No,No,100,Driver,Male,42,Inner Regional Australia,Indigo (S),No,No,40_to_64,Weekday,Day,1
20183198,Qld,3,2018,Friday,11:00,Multiple,No,No,No,80,Driver,Male,62,Major Cities of Australia,Logan (C),No,No,40_to_64,Weekday,Day,1
20186031,Tas,3,2018,Monday,12:00,Single,No,No,Yes,,Driver,Male,61,Outer Regional Australia,Dorset (M),No,No,40_to_64,Weekday,Day,1
20184066,SA,3,2018,Wednesday,6:00,Multiple,No,No,Yes,110,Driver,Male,42,Inner Regional Australia,Wakefield (DC),No,No,40_to_64,Weekday,Day,1
20182085,Vic,3,2018,Monday,16:00,Multiple,No,No,Yes,100,Motorcycle rider,Male,54,Inner Regional Australia,Surf Coast (S),No,No,40_to_64,Weekday,Day,1
20183074,Qld,3,2018,Wednesday,15:00,Multiple,No,No,No,80,Motorcycle rider,Female,43,Major Cities of Australia,Moreton Bay (R),No,No,40_to_64,Weekday,Day,1
20183005,Qld,3,2018,Monday,12:00,Multiple,No,Yes,No,90,Driver,Female,55,Inner Regional Australia,Scenic Rim (R),No,No,40_to_64,Weekday,Day,1
20185143,WA,3,2018,Wednesday,15:00,Multiple,No,No,No,110,Driver,Male,56,Outer Regional Australia,Victoria Plains (S),No,No,40_to_64,Weekday,Day,1
20185143,WA,3,2018,Wednesday,15:00,Multiple,No,No,No,110,Passenger,Female,56,Outer Regional Australia,Victoria Plains (S),No,No,40_to_64,Weekday,Day,1
20185030,WA,3,2018,Friday,13:00,Single,No,No,Yes,80,Driver,Male,41,Outer Regional Australia,Manjimup (S),No,No,40_to_64,Weekday,Day,1
20182121,Vic,3,2018,Wednesday,15:00,Multiple,No,No,Yes,60,Passenger,Female,56,Outer Regional Australia,Glenelg (S),No,No,40_to_64,Weekday,Day,1
20187012,NT,3,2018,Friday,17:00,Multiple,No,No,No,80,Passenger,Female,53,Outer Regional Australia,Litchfield (M),No,No,40_to_64,Weekday,Day,1
20187012,NT,3,2018,Friday,17:00,Multiple,No,No,No,80,Passenger,Female,40,Outer Regional Australia,Litchfield (M),No,No,40_to_64,Weekday,Day,1
20185099,WA,3,2018,Wednesday,12:00,Single,No,Yes,No,110,Driver,Male,60,Outer Regional Australia,Kellerberrin (S),No,No,40_to_64,Weekday,Day,1
20181251,NSW,3,2018,Friday,16:00,Multiple,No,No,Yes,110,Driver,Male,46,Inner Regional Australia,Central Coast,No,No,40_to_64,Weekday,Day,1
20182054,Vic,3,2018,Friday,13:00,Single,No,No,No,100,Motorcycle rider,Male,60,Outer Regional Australia,Wangaratta (RC),No,No,40_to_64,Weekday,Day,1
20184023,SA,3,2018,Thursday,8:00,Single,No,No,No,50,Motorcycle rider,Male,44,Outer Regional Australia,Wattle Range (DC),No,No,40_to_64,Weekday,Day,1
20183030,Qld,3,2018,Monday,8:00,Multiple,No,Yes,No,100,Passenger,Female,63,Outer Regional Australia,Whitsunday (R),No,No,40_to_64,Weekday,Day,1
20183030,Qld,3,2018,Monday,8:00,Multiple,No,Yes,No,100,Driver,Male,63,Outer Regional Australia,Whitsunday (R),No,No,40_to_64,Weekday,Day,1
20183058,Qld,3,2018,Friday,7:00,Single,No,No,No,100,Driver,Male,43,Remote Australia,Charters Towers (R),No,Yes,40_to_64,Weekday,Day,1
20182039,Vic,3,2018,Friday,15:00,Multiple,No,No,No,60,Driver,Male,74,Major Cities of Australia,Boroondara (C),No,No,65_to_74,Weekday,Day,1
20184021,SA,3,2018,Wednesday,16:00,Multiple,No,No,No,100,Driver,Female,69,Inner Regional Australia,Adelaide Hills (DC),No,No,65_to_74,Weekday,Day,1
20183223,Qld,3,2018,Wednesday,16:00,Single,No,No,No,110,Motorcycle rider,Male,66,Very Remote Australia,Mount Isa (C),No,No,65_to_74,Weekday,Day,1
20185072,WA,3,2018,Thursday,15:00,Multiple,No,No,No,70,Driver,Male,71,Major Cities of Australia,Armadale (C),No,No,65_to_74,Weekday,Day,1
20184039,SA,3,2018,Thursday,10:00,Multiple,No,No,Yes,60,Pedal cyclist,Male,69,Major Cities of Australia,Burnside (C),No,Yes,65_to_74,Weekday,Day,1
20181173,NSW,3,2018,Monday,13:00,Multiple,No,No,No,50,Motorcycle rider,Male,30,Major Cities of Australia,Cumberland,No,No,26_to_39,Weekday,Day,1
20187015,NT,3,2018,Friday,19:00,Single,No,No,No,70,Pedestrian,Female,27,Outer Regional Australia,Darwin (C),No,No,26_to_39,Weekend,Night,1
20182138,Vic,3,2018,Saturday,2:00,Single,No,No,No,40,Pedestrian,Male,62,Major Cities of Australia,Hume (C),No,No,40_to_64,Weekend,Night,1
20181212,NSW,3,2018,Monday,20:00,Single,No,No,No,50,Pedestrian,Male,66,Major Cities of Australia,Bayside,No,No,65_to_74,Weekday,Night,1
20181160,NSW,3,2018,Friday,23:00,Single,No,No,No,100,Pedestrian,Female,29,Remote Australia,Wentworth,No,No,26_to_39,Weekend,Night,1
20184011,SA,3,2018,Wednesday,19:00,Single,No,No,No,100,Pedestrian,Female,39,Outer Regional Australia,Mount Remarkable (DC),No,No,26_to_39,Weekday,Night,1
20182061,Vic,3,2018,Saturday,1:00,Single,No,No,No,100,Driver,Male,66,Inner Regional Australia,Yarra Ranges (S),No,No,65_to_74,Weekend,Night,1
20185110,WA,3,2018,Saturday,17:00,Single,No,No,No,50,Pedestrian,Female,62,Major Cities of Australia,Rockingham (C),No,No,40_to_64,Weekend,Day,1
20182034,Vic,3,2018,Thursday,10:00,Single,No,No,No,70,Pedestrian,Male,86,Major Cities of Australia,Manningham (C),No,No,75_or_older,Weekday,Day,1
20181224,NSW,3,2018,Friday,11:00,Single,No,No,No,60,Pedestrian,Female,86,Major Cities of Australia,Bayside,No,No,75_or_older,Weekday,Day,1
20182091,Vic,3,2018,Friday,14:00,Single,No,No,No,60,Pedestrian,Male,81,Major Cities of Australia,Nillumbik (S),No,No,75_or_older,Weekday,Day,1
20185059,WA,3,2018,Friday,6:00,Single,No,No,No,60,Pedestrian,Female,3,Major Cities of Australia,Gosnells (C),No,No,0_to_16,Weekday,Day,1
20181133,NSW,3,2018,Thursday,16:00,Single,No,No,No,50,Pedestrian,Male,9,Major Cities of Australia,Canterbury-Bankstown,No,No,0_to_16,Weekday,Day,1
20181074,NSW,3,2018,Friday,8:00,Single,No,No,No,50,Pedestrian,Male,55,Major Cities of Australia,Lake Macquarie,No,No,40_to_64,Weekday,Day,1
20183169,Qld,3,2018,Saturday,21:00,Multiple,No,No,No,70,Driver,Male,72,Major Cities of Australia,Brisbane (C),No,Yes,65_to_74,Weekend,Night,1
20182016,Vic,3,2018,Wednesday,9:00,Single,Yes,No,No,40,Pedestrian,Female,96,Major Cities of Australia,Banyule (C),No,No,75_or_older,Weekday,Day,1
20185105,WA,3,2018,Monday,12:00,Single,No,No,No,60,Pedestrian,Male,93,Major Cities of Australia,Fremantle (C),No,No,75_or_older,Weekday,Day,1
20187021,NT,3,2018,Wednesday,19:00,Multiple,No,No,No,90,Motorcycle rider,Male,16,Outer Regional Australia,Litchfield (M),No,No,0_to_16,Weekday,Night,1
20182007,Vic,3,2018,Wednesday,18:00,Single,No,No,No,100,Driver,Female,68,Outer Regional Australia,Gannawarra (S),No,No,65_to_74,Weekday,Night,1
20181139,NSW,3,2018,Saturday,2:00,Single,No,No,No,50,Driver,Male,35,Inner Regional Australia,Tamworth Regional,No,No,26_to_39,Weekend,Night,1
20185107,WA,3,2018,Friday,22:00,Single,No,No,No,80,Driver,Female,40,Inner Regional Australia,Dardanup (S),No,No,40_to_64,Weekend,Night,1
20183079,Qld,3,2018,Sunday,3:00,Single,No,No,No,100,Driver,Male,49,Remote Australia,Western Downs (R),No,No,40_to_64,Weekend,Night,1
20184041,SA,3,2018,Tuesday,18:00,Multiple,No,No,No,60,Driver,Male,63,Major Cities of Australia,Tea Tree Gully (C),No,No,40_to_64,Weekday,Night,1
20181078,NSW,3,2018,Saturday,15:00,Single,No,No,No,80,Passenger,Male,17,Inner Regional Australia,Mid-Coast,No,No,17_to_25,Weekend,Day,1
20184040,SA,3,2018,Sunday,11:00,Multiple,No,No,No,110,Driver,Female,67,Outer Regional Australia,Loxton Waikerie (DC),No,No,65_to_74,Weekend,Day,1
20183107,Qld,3,2018,Friday,11:00,Multiple,No,No,No,60,Passenger,Female,89,Major Cities of Australia,Logan (C),No,No,75_or_older,Weekday,Day,1
20182126,Vic,3,2018,Tuesday,17:00,Multiple,No,No,No,50,Driver,Male,19,Major Cities of Australia,Moonee Valley (C),No,No,17_to_25,Weekday,Day,1
20184070,SA,3,2018,Monday,16:00,Multiple,No,No,No,60,Pedal cyclist,Male,28,Inner Regional Australia,Murray Bridge (RC),No,No,26_to_39,Weekday,Day,1
20183181,Qld,3,2018,Thursday,8:00,Multiple,No,No,Yes,100,Driver,Male,56,Very Remote Australia,Cloncurry (S),No,Yes,40_to_64,Weekday,Day,1
20181149,NSW,2,2018,Saturday,2:00,Single,No,No,No,50,Driver,Male,24,Outer Regional Australia,Inverell,No,No,17_to_25,Weekend,Night,1
20181025,NSW,2,2018,Sunday,23:00,Multiple,No,No,No,100,Driver,Male,25,Inner Regional Australia,Upper Hunter,No,No,17_to_25,Weekend,Night,1
20181200,NSW,2,2018,Sunday,4:00,Single,No,No,No,100,Driver,Male,19,Outer Regional Australia,Forbes,No,No,17_to_25,Weekend,Night,1
20182013,Vic,2,2018,Sunday,23:00,Multiple,No,No,No,80,Driver,Male,30,Major Cities of Australia,Greater Geelong (C),No,No,26_to_39,Weekend,Night,1
20181155,NSW,2,2018,Saturday,1:00,Multiple,No,No,Yes,110,Driver,Male,27,Outer Regional Australia,Moree Plains,No,No,26_to_39,Weekend,Night,1
20186022,Tas,2,2018,Sunday,20:00,Multiple,No,No,No,50,Motorcycle rider,Male,36,Inner Regional Australia,Derwent Valley (M),No,No,26_to_39,Weekend,Night,1
20182013,Vic,2,2018,Sunday,23:00,Multiple,No,No,No,80,Driver,Male,46,Major Cities of Australia,Greater Geelong (C),No,No,40_to_64,Weekend,Night,1
20185108,WA,2,2018,Saturday,19:00,Single,No,No,No,70,Motorcycle rider,Male,40,Major Cities of Australia,Cockburn (C),No,No,40_to_64,Weekend,Night,1
20182194,Vic,2,2018,Sunday,18:00,Multiple,No,No,No,100,Driver,Female,64,Inner Regional Australia,Cardinia (S),No,No,40_to_64,Weekend,Night,1
20185057,WA,2,2018,Friday,21:00,Single,No,No,No,50,Motorcycle rider,Male,42,Major Cities of Australia,Cockburn (C),No,No,40_to_64,Weekend,Night,1
20183082,Qld,2,2018,Monday,18:00,Multiple,No,No,No,60,Motorcycle rider,Male,21,Major Cities of Australia,Ipswich (C),No,No,17_to_25,Weekday,Night,1
20181096,NSW,2,2018,Wednesday,20:00,Single,No,No,No,50,Motorcycle rider,Male,22,Major Cities of Australia,Central Coast,No,No,17_to_25,Weekday,Night,1
20181230,NSW,2,2018,Friday,0:00,Single,No,No,No,100,Driver,Male,18,Inner Regional Australia,Cootamundra-Gundagai,No,No,17_to_25,Weekday,Night,1
20183146,Qld,2,2018,Friday,2:00,Single,No,No,No,100,Driver,Male,35,Outer Regional Australia,North Burnett (R),No,No,26_to_39,Weekday,Night,1
20181019,NSW,2,2018,Friday,5:00,Multiple,No,No,No,80,Driver,Female,32,Inner Regional Australia,Shoalhaven,No,No,26_to_39,Weekday,Night,1
20181320,NSW,2,2018,Tuesday,3:00,Multiple,No,Yes,No,100,Driver,Female,36,Inner Regional Australia,Muswellbrook,No,No,26_to_39,Weekday,Night,1
20184055,SA,2,2018,Wednesday,0:00,Single,No,No,No,110,Driver,Male,27,Outer Regional Australia,The Coorong (DC),No,No,26_to_39,Weekday,Night,1
20181258,NSW,2,2018,Monday,18:00,Single,No,No,No,80,Driver,Male,32,Inner Regional Australia,Central Coast,No,No,26_to_39,Weekday,Night,1
20181153,NSW,2,2018,Friday,3:00,Single,No,No,Yes,110,Driver,Male,57,Inner Regional Australia,Port Macquarie-Hastings,No,No,40_to_64,Weekday,Night,1
20185124,WA,2,2018,Saturday,10:00,Single,No,No,No,110,Driver,Female,78,Outer Regional Australia,Broomehill-Tambellup (S),No,No,75_or_older,Weekend,Day,1
20181097,NSW,2,2018,Sunday,13:00,Multiple,No,No,No,60,Motorcycle rider,Male,22,Major Cities of Australia,Inner West,No,No,17_to_25,Weekend,Day,1
20181001,NSW,2,2018,Saturday,7:00,Multiple,No,No,No,100,Driver,Male,17,Major Cities of Australia,Wollondilly,No,No,17_to_25,Weekend,Day,1
20183118,Qld,2,2018,Saturday,7:00,Single,No,No,No,80,Passenger,Female,37,Very Remote Australia,Cook (S),No,No,26_to_39,Weekend,Day,1
20182143,Vic,2,2018,Sunday,12:00,Multiple,No,No,No,50,Motorcycle rider,Male,30,Inner Regional Australia,Cardinia (S),No,No,26_to_39,Weekend,Day,1
20187030,NT,2,2018,Saturday,15:00,Single,No,No,No,50,Motorcycle rider,Male,34,Outer Regional Australia,Palmerston (C),No,No,26_to_39,Weekend,Day,1
20181001,NSW,2,2018,Saturday,7:00,Multiple,No,No,No,100,Driver,Female,29,Major Cities of Australia,Wollondilly,No,No,26_to_39,Weekend,Day,1
20182107,Vic,2,2018,Saturday,14:00,Multiple,No,No,No,80,Motorcycle rider,Male,54,Inner Regional Australia,Colac-Otway (S),No,No,40_to_64,Weekend,Day,1
20181273,NSW,2,2018,Saturday,16:00,Multiple,No,No,No,100,Passenger,Male,54,Inner Regional Australia,Tamworth Regional,No,No,40_to_64,Weekend,Day,1
20184043,SA,2,2018,Saturday,10:00,Multiple,No,No,No,50,Motorcycle rider,Male,48,Inner Regional Australia,Playford (C),No,No,40_to_64,Weekend,Day,1
20181322,NSW,2,2018,Sunday,13:00,Single,No,No,No,100,Driver,Male,63,Inner Regional Australia,Queanbeyan-Palerang Regional,No,No,40_to_64,Weekend,Day,1
20183048,Qld,2,2018,Sunday,12:00,Multiple,No,No,Yes,100,Driver,Male,44,Inner Regional Australia,Rockhampton (R),No,No,40_to_64,Weekend,Day,1
20181254,NSW,2,2018,Saturday,16:00,Multiple,No,No,No,100,Motorcycle rider,Male,46,Outer Regional Australia,Upper Hunter,No,No,40_to_64,Weekend,Day,1
20183216,Qld,2,2018,Saturday,14:00,Multiple,No,No,No,70,Motorcycle rider,Male,70,Major Cities of Australia,Logan (C),No,No,65_to_74,Weekend,Day,1
20183118,Qld,2,2018,Saturday,7:00,Single,No,No,No,80,Passenger,Male,45,Very Remote Australia,Cook (S),No,No,40_to_64,Weekend,Day,1
20182093,Vic,2,2018,Thursday,9:00,Single,No,No,No,40,Driver,Male,92,Inner Regional Australia,Colac-Otway (S),No,No,75_or_older,Weekday,Day,1
20181198,NSW,2,2018,Thursday,12:00,Multiple,No,No,No,50,Driver,Female,83,Inner Regional Australia,Blayney,No,No,75_or_older,Weekday,Day,1
20183188,Qld,2,2018,Wednesday,9:00,Multiple,No,No,No,60,Driver,Male,83,Major Cities of Australia,Gold Coast (C),No,No,75_or_older,Weekday,Day,1
20185133,WA,2,2018,Thursday,17:00,Single,No,No,No,80,Driver,Male,16,Major Cities of Australia,Mundaring (S),No,No,0_to_16,Weekday,Day,1
20182168,Vic,2,2018,Wednesday,8:00,Single,No,No,No,100,Passenger,Female,15,Inner Regional Australia,Cardinia (S),No,No,0_to_16,Weekday,Day,1
20184035,SA,2,2018,Wednesday,8:00,Single,No,No,No,110,Passenger,Male,1,Very Remote Australia,Unincorporated SA,No,No,0_to_16,Weekday,Day,1
20181057,NSW,2,2018,Saturday,1:00,Single,No,No,No,100,Driver,Male,34,Outer Regional Australia,Upper Hunter,No,No,26_to_39,Weekend,Night,1
20183160,Qld,2,2018,Tuesday,17:00,Single,No,No,No,80,Driver,Male,17,Very Remote Australia,Mornington (S),No,No,17_to_25,Weekday,Day,1
20185084,WA,2,2018,Tuesday,6:00,Single,No,No,No,70,Driver,Male,22,Major Cities of Australia,Wanneroo (C),No,No,17_to_25,Weekday,Day,1
20183187,Qld,2,2018,Thursday,6:00,Multiple,No,No,No,80,Driver,Male,28,Major Cities of Australia,Brisbane (C),No,No,26_to_39,Weekday,Day,1
20181051,NSW,2,2018,Monday,12:00,Single,No,No,No,100,Driver,Female,26,Outer Regional Australia,Richmond Valley,No,No,26_to_39,Weekday,Day,1
20187032,NT,2,2018,Thursday,17:00,Single,No,No,No,110,Driver,Male,29,Very Remote Australia,Central Desert (R),No,No,26_to_39,Weekday,Day,1
20182101,Vic,2,2018,Thursday,11:00,Multiple,No,No,No,80,Driver,Female,27,Major Cities of Australia,Knox (C),No,No,26_to_39,Weekday,Day,1
20188007,ACT,2,2018,Thursday,17:00,Multiple,No,No,No,60,Motorcycle rider,Male,38,Major Cities of Australia,Unincorporated ACT,No,No,26_to_39,Weekday,Day,1
20185089,WA,2,2018,Tuesday,16:00,Single,No,No,No,70,Driver,Male,26,Inner Regional Australia,Harvey (S),No,No,26_to_39,Weekday,Day,1
20186018,Tas,2,2018,Thursday,7:00,Multiple,No,Yes,No,80,Pedal cyclist,Male,49,Outer Regional Australia,Waratah/Wynyard (M),No,No,40_to_64,Weekday,Day,1
20183094,Qld,2,2018,Tuesday,15:00,Multiple,No,No,Yes,80,Passenger,Male,58,Inner Regional Australia,Toowoomba (R),No,No,40_to_64,Weekday,Day,1
20183004,Qld,2,2018,Wednesday,14:00,Multiple,No,No,No,60,Motorcycle rider,Male,54,Major Cities of Australia,Brisbane (C),No,No,40_to_64,Weekday,Day,1
20182147,Vic,2,2018,Thursday,15:00,Single,No,No,No,80,Motorcycle rider,Male,52,Outer Regional Australia,Corangamite (S),No,No,40_to_64,Weekday,Day,1
20183192,Qld,2,2018,Wednesday,13:00,Single,No,No,No,80,Motorcycle rider,Male,46,Major Cities of Australia,Gold Coast (C),No,No,40_to_64,Weekday,Day,1
20182139,Vic,2,2018,Monday,11:00,Single,No,No,No,,Pedal cyclist,Male,40,Major Cities of Australia,Boroondara (C),No,No,40_to_64,Weekday,Day,1
20181191,NSW,2,2018,Friday,11:00,Multiple,No,Yes,No,70,Passenger,Male,60,Major Cities of Australia,Campbelltown,No,No,40_to_64,Weekday,Day,1
